subject,code,course,section,type,days,time
HIST,699,Dissertation,11,Independent Study,,TBA
HIST,699,Dissertation,13,Independent Study,,TBA
HIST,699,Dissertation,15,Independent Study,,TBA
HIST,699,Dissertation,16,Independent Study,,TBA
HIST,699,Dissertation,18,Independent Study,,TBA
HIST,699,Dissertation,21,Independent Study,,TBA
HIST,699,Dissertation,22,Independent Study,,TBA
HIST,699,Dissertation,29,Independent Study,,TBA
HIST,699,Dissertation,31,Independent Study,,TBA
HIST,699,Dissertation,33,Independent Study,,TBA
HIST,699,Dissertation,36,Independent Study,,TBA
HIST,699,Dissertation,38,Independent Study,,TBA
HIST,699,Dissertation,43,Independent Study,,TBA
HIST,699,Dissertation,45,Independent Study,,TBA
HIST,699,Dissertation,46,Independent Study,,TBA
HIST,699,Dissertation,47,Independent Study,,TBA
HIST,699,Dissertation,51,Independent Study,,TBA
HIST,699,Dissertation,52,Independent Study,,TBA
HIST,699,Dissertation,53,Independent Study,,TBA
HIST,699,Dissertation,55,Independent Study,,TBA
HIST,699,Dissertation,58,Independent Study,,TBA
HIST,699,Dissertation,59,Independent Study,,TBA
HIST,700,Continuous Registration,01,Independent Study,,TBA
HIST,700,Continuous Registration,03,Independent Study,,TBA
HIST,700,Continuous Registration,04,Independent Study,,TBA
HIST,700,Continuous Registration,10,Independent Study,,TBA
HIST,700,Continuous Registration,15,Independent Study,,TBA
HIST,700,Continuous Registration,16,Independent Study,,TBA
HIST,700,Continuous Registration,18,Independent Study,,TBA
HIST,700,Continuous Registration,21,Independent Study,,TBA
HIST,700,Continuous Registration,29,Independent Study,,TBA
HIST,700,Continuous Registration,36,Independent Study,,TBA
HIST,700,Continuous Registration,38,Independent Study,,TBA
HIST,700,Continuous Registration,43,Independent Study,,TBA
HIST,700,Continuous Registration,45,Independent Study,,TBA
HIST,700,Continuous Registration,46,Independent Study,,TBA
HIST,700,Continuous Registration,47,Independent Study,,TBA
HIST,700,Continuous Registration,51,Independent Study,,TBA
HIST,700,Continuous Registration,52,Independent Study,,TBA
HIST,700,Continuous Registration,53,Independent Study,,TBA
HIST,700,Continuous Registration,59,Independent Study,,TBA
HWS,100,Healthy College Living,A01,Discussion,,TBA
HWS,100,Healthy College Living,A50,Activity,M,1:10 pm - 2:10 pm
HWS,100,Healthy College Living,A52,Activity,M,3:25 pm - 4:25 pm
HWS,100,Healthy College Living,A54,Activity,W,3:25 pm - 4:25 pm
HWS,100,Healthy College Living,A56,Activity,F,3:25 pm - 4:25 pm
HWS,100,Healthy College Living,B03,Discussion,,TBA
HWS,100,Healthy College Living,B57,Activity,M,1:10 pm - 2:10 pm
HWS,100,Healthy College Living,B59,Activity,M,3:25 pm - 4:25 pm
HWS,100,Healthy College Living,B61,Activity,W,3:25 pm - 4:25 pm
HWS,100,Healthy College Living,B63,Activity,F,3:25 pm - 4:25 pm
HWS,101,Learn to Swim,01,Discussion,MWF,1:10 pm - 2:10 pm
HWS,103,Swim,01,Discussion,MWF,12:00 pm - 1:00 pm
HWS,103,Swim,02,Discussion,TR,10:05 am - 11:30 am
HWS,104,Swim For Fitness,01,Discussion,TR,11:40 am - 1:05 pm
HWS,104,Swim For Fitness,02,Discussion,MWF,10:50 am - 11:50 am
HWS,110,Taekwondo,01,Discussion,TR,8:30 am - 9:55 am
HWS,114,Karate,01,Discussion,MWF,8:30 am - 9:30 am
HWS,114,Karate,02,Discussion,TR,8:30 am - 9:55 am
HWS,114,Karate,03,Discussion,MWF,9:40 am - 10:40 am
HWS,132,ACR,01,Discussion,,TBA
HWS,158,Rape Aggression Defense,01,Discussion,TR,1:15 pm - 2:40 pm
HWS,159,Women's Self Defense,01,Discussion,TR,1:15 pm - 2:40 pm
HWS,162,Tai Chi,01,Discussion,TR,10:05 am - 11:30 am
HWS,162,Tai Chi,02,Discussion,TR,11:40 am - 1:05 pm
HWS,200,"Healthy Weight, Healthy You",01,Discussion,MWF,9:40 am - 10:40 am
HWS,202,Scuba,01,Discussion,T,6:00 pm - 7:25 pm
HWS,202,Scuba,01,Discussion,T,7:30 pm - 9:30 pm
HWS,202,Scuba,02,Discussion,W,6:00 pm - 7:25 pm
HWS,202,Scuba,02,Discussion,W,7:30 pm - 9:30 pm
HWS,202,Scuba,03,Discussion,R,6:00 pm - 7:25 pm
HWS,202,Scuba,03,Discussion,R,7:30 pm - 9:30 pm
HWS,202,Scuba,04,Discussion,T,6:00 pm - 7:25 pm
HWS,202,Scuba,04,Discussion,T,7:30 pm - 9:30 pm
HWS,202,Scuba,05,Discussion,W,6:00 pm - 7:25 pm
HWS,202,Scuba,05,Discussion,W,7:30 pm - 9:30 pm
HWS,202,Scuba,06,Discussion,R,6:00 pm - 7:25 pm
HWS,202,Scuba,06,Discussion,R,7:30 pm - 9:30 pm
HWS,205,Scuba,01,Discussion,M,6:00 pm - 7:25 pm
HWS,205,Scuba,01,Discussion,M,7:30 pm - 9:30 pm
HWS,210,Men's Personal Wellness,01,Discussion,MW,4:25 pm - 5:50 pm
HWS,210,Men's Personal Wellness,02,Discussion,TR,4:25 pm - 5:50 pm
HWS,211,Physical Fitness and Wellness,01,Discussion,MWF,8:30 am - 9:30 am
HWS,211,Physical Fitness and Wellness,02,Discussion,MWF,4:00 pm - 5:00 pm
HWS,211,Physical Fitness and Wellness,03,Discussion,MWF,1:10 pm - 2:10 pm
HWS,211,Physical Fitness and Wellness,04,Discussion,MWF,9:40 am - 10:40 am
HWS,211,Physical Fitness and Wellness,05,Discussion,TR,1:15 pm - 2:40 pm
HWS,211,Physical Fitness and Wellness,06,Discussion,MWF,10:50 am - 11:50 am
HWS,211,Physical Fitness and Wellness,07,Discussion,MWF,12:00 pm - 1:00 pm
HWS,211,Physical Fitness and Wellness,08,Discussion,MWF,12:00 pm - 1:00 pm
HWS,211,Physical Fitness and Wellness,09,Discussion,MWF,2:20 pm - 3:20 pm
HWS,212,Wellness Thru Aerobic Exercise,01,Discussion,MW,2:50 pm - 4:15 pm
HWS,212,Wellness Thru Aerobic Exercise,02,Discussion,TR,11:40 am - 1:05 pm
HWS,213,Wellness Through Yoga,01,Discussion,MW,12:20 pm - 1:50 pm
HWS,213,Wellness Through Yoga,02,Discussion,TR,10:05 am - 11:30 am
HWS,213,Wellness Through Yoga,03,Discussion,MWF,12:00 pm - 1:00 pm
HWS,213,Wellness Through Yoga,04,Discussion,TR,8:30 am - 9:55 am
HWS,213,Wellness Through Yoga,05,Discussion,MWF,9:40 am - 10:40 am
HWS,213,Wellness Through Yoga,06,Discussion,MWF,8:30 am - 9:30 am
HWS,213,Wellness Through Yoga,07,Discussion,MWF,10:50 am - 11:50 am
HWS,213,Wellness Through Yoga,08,Discussion,TR,10:05 am - 11:30 am
HWS,213,Wellness Through Yoga,09,Discussion,MW,9:00 am - 10:30 am
HWS,213,Wellness Through Yoga,10,Discussion,MW,10:40 am - 12:10 pm
HWS,213,Wellness Through Yoga,11,Discussion,MWF,1:10 pm - 2:10 pm
HWS,213,Wellness Through Yoga,12,Discussion,TR,11:40 am - 1:05 pm
HWS,213,Wellness Through Yoga,13,Discussion,TR,1:15 pm - 2:40 pm
HWS,213,Wellness Through Yoga,14,Discussion,MW,2:30 pm - 4:00 pm
HWS,213,Wellness Through Yoga,15,Discussion,MW,4:15 pm - 5:45 pm
HWS,213,Wellness Through Yoga,16,Discussion,TR,8:30 am - 9:55 am
HWS,213,Wellness Through Yoga,17,Discussion,TR,11:40 am - 1:05 pm
HWS,213,Wellness Through Yoga,18,Discussion,TR,1:15 pm - 2:40 pm
HWS,213,Wellness Through Yoga,19,Discussion,TR,2:50 pm - 4:15 pm
HWS,215,Wellness Thru Weight Training,01,Discussion,TR,6:00 pm - 7:30 pm
HWS,215,Wellness Thru Weight Training,02,Discussion,TR,1:15 pm - 2:40 pm
HWS,215,Wellness Thru Weight Training,03,Discussion,TR,11:40 am - 1:05 pm
HWS,215,Wellness Thru Weight Training,04,Discussion,MWF,10:50 am - 11:50 am
HWS,215,Wellness Thru Weight Training,05,Discussion,TR,2:50 pm - 4:15 pm
HWS,215,Wellness Thru Weight Training,06,Discussion,MWF,12:00 pm - 1:00 pm
HWS,215,Wellness Thru Weight Training,07,Discussion,TR,10:05 am - 11:30 am
HWS,215,Wellness Thru Weight Training,08,Discussion,MW,4:00 pm - 5:30 pm
HWS,215,Wellness Thru Weight Training,11,Discussion,MW,5:45 pm - 7:05 pm
HWS,215,Wellness Thru Weight Training,12,Discussion,TR,4:25 pm - 5:50 pm
HWS,216,Women's Wellness,01,Discussion,TR,10:05 am - 11:30 am
HWS,217,Running and Health Awareness,01,Discussion,MWF,10:50 am - 11:50 am
HWS,218,Psychophysiological Awareness,01,Discussion,TR,10:05 am - 11:30 am
HWS,218,Psychophysiological Awareness,02,Discussion,TR,1:15 pm - 2:40 pm
HWS,221,Cycling: Mind/Body/Power,02,Discussion,TR,4:30 pm - 6:00 pm
HWS,221,Cycling: Mind/Body/Power,03,Discussion,TR,2:50 pm - 4:15 pm
HWS,233,Stress Management,01,Discussion,MW,12:00 pm - 1:00 pm
HWS,233,Stress Management,02,Discussion,MW,9:40 am - 10:40 am
HWS,233,Stress Management,03,Discussion,TR,8:55 am - 9:55 am
HWS,233,Stress Management,04,Discussion,MW,1:10 pm - 2:10 pm
HWS,233,Stress Management,05,Discussion,TR,2:50 pm - 3:50 pm
HWS,234,Taekwondo,01,Discussion,TR,10:05 am - 11:30 am
HWS,250,Lifeguard Training,01,Discussion,TR,1:15 pm - 2:40 pm
HWS,325,Care & Prev Athletic Injuries,01,Discussion,TR,6:00 pm - 8:00 pm
HWS,330,Human Sexuality,01,Discussion,TR,8:30 am - 9:55 am
HWS,330,Human Sexuality,02,Discussion,,TBA
HWS,330,Human Sexuality,03,Discussion,MWF,10:50 am - 11:50 am
HWS,331,Contemporary Health Issues,01,Discussion,TR,11:40 am - 1:05 pm
HWS,331,Contemporary Health Issues,02,Discussion,M,4:30 pm - 7:30 pm
HWS,331,Contemporary Health Issues,03,Discussion,W,4:30 pm - 7:30 pm
HWS,332,Nutrition,01,Discussion,TR,1:15 pm - 2:40 pm
HWS,332,Nutrition,04,Discussion,MWF,9:40 am - 10:40 am
HWS,332,Nutrition,05,Discussion,TR,11:40 am - 1:05 pm
HWS,333,"Health,Human Behavior &Society",01,Discussion,MW,2:50 pm - 4:15 pm
HWS,333,"Health,Human Behavior &Society",02,Discussion,TR,11:40 am - 1:05 pm
HWS,334,Alternative Healing Methods,01,Discussion,TR,4:25 pm - 5:50 pm
HWS,336,The Science & Appl of Exercise,01,Discussion,MWF,12:00 pm - 1:00 pm
HWS,336,The Science & Appl of Exercise,01,Discussion,F,1:10 pm - 2:40 pm
HWS,336,The Science & Appl of Exercise,02,Discussion,TR,10:05 am - 11:30 am
HWS,336,The Science & Appl of Exercise,02,Discussion,W,1:10 pm - 2:40 pm
HWS,340,Substance Abuse/Contemp. Soc.,01,Discussion,,TBA
HWS,391,Practicum In College Teaching,01,Independent Study,,TBA
HWS,391,Practicum In College Teaching,02,Independent Study,,TBA
HWS,391,Practicum In College Teaching,04,Independent Study,,TBA
HWS,391,Practicum In College Teaching,05,Independent Study,,TBA
HWS,391,Practicum In College Teaching,06,Independent Study,,TBA
HWS,391,Practicum In College Teaching,07,Independent Study,,TBA
HWS,391,Practicum In College Teaching,08,Independent Study,,TBA
HWS,391,Practicum In College Teaching,09,Independent Study,,TBA
HWS,391,Practicum In College Teaching,10,Independent Study,,TBA
HWS,391,Practicum In College Teaching,11,Independent Study,,TBA
HWS,391,Practicum In College Teaching,12,Independent Study,,TBA
HWS,391,Practicum In College Teaching,13,Independent Study,,TBA
HWS,391,Practicum In College Teaching,14,Independent Study,,TBA
HWS,391,Practicum In College Teaching,15,Independent Study,,TBA
HWS,391,Practicum In College Teaching,16,Independent Study,,TBA
HWS,391,Practicum In College Teaching,17,Independent Study,,TBA
HWS,391,Practicum In College Teaching,18,Independent Study,,TBA
HWS,391,Practicum In College Teaching,19,Independent Study,,TBA
HWS,391,Practicum In College Teaching,20,Independent Study,,TBA
HWS,391,Practicum In College Teaching,21,Independent Study,,TBA
HWS,391,Practicum In College Teaching,22,Independent Study,,TBA
HWS,391,Practicum In College Teaching,23,Independent Study,,TBA
HWS,391,Practicum In College Teaching,24,Independent Study,,TBA
HWS,391,Practicum In College Teaching,25,Independent Study,,TBA
HWS,391,Practicum In College Teaching,27,Independent Study,,TBA
HWS,391,Practicum In College Teaching,28,Independent Study,,TBA
HWS,391,Practicum In College Teaching,29,Independent Study,,TBA
HWS,391,Practicum In College Teaching,30,Independent Study,,TBA
HWS,391,Practicum In College Teaching,31,Independent Study,,TBA
HWS,391,Practicum In College Teaching,32,Independent Study,,TBA
HWS,391,Practicum In College Teaching,33,Independent Study,,TBA
HWS,392,Practicum in Sports Medicine,01,Independent Study,,TBA
HWS,395,Internship,01,Internship,,TBA
HWS,395,Internship,02,Internship,,TBA
HWS,395,Internship,04,Internship,,TBA
HWS,395,Internship,05,Internship,,TBA
HWS,395,Internship,06,Internship,,TBA
HWS,395,Internship,07,Internship,,TBA
HWS,395,Internship,08,Internship,,TBA
HWS,395,Internship,09,Internship,,TBA
HWS,395,Internship,10,Internship,,TBA
HWS,395,Internship,11,Internship,,TBA
HWS,395,Internship,12,Internship,,TBA
HWS,395,Internship,13,Internship,,TBA
HWS,395,Internship,15,Internship,,TBA
HWS,395,Internship,16,Internship,,TBA
HWS,395,Internship,17,Internship,,TBA
HWS,395,Internship,18,Internship,,TBA
HWS,395,Internship,19,Internship,,TBA
HWS,395,Internship,20,Internship,,TBA
HWS,395,Internship,21,Internship,,TBA
HWS,395,Internship,22,Internship,,TBA
HWS,395,Internship,23,Internship,,TBA
HWS,395,Internship,24,Internship,,TBA
HWS,395,Internship,25,Internship,,TBA
HWS,395,Internship,26,Internship,,TBA
HWS,395,Internship,27,Internship,,TBA
HWS,395,Internship,28,Internship,,TBA
HWS,395,Internship,29,Internship,,TBA
HWS,395,Internship,30,Internship,,TBA
HWS,395,Internship,31,Internship,,TBA
HWS,395,Internship,32,Internship,,TBA
HWS,395,Internship,33,Internship,,TBA
HWS,395,Internship,34,Internship,,TBA
HWS,397,Independent Study,01,Independent Study,,TBA
HWS,397,Independent Study,02,Independent Study,,TBA
HWS,397,Independent Study,04,Independent Study,,TBA
HWS,397,Independent Study,05,Independent Study,,TBA
HWS,397,Independent Study,06,Independent Study,,TBA
HWS,397,Independent Study,07,Independent Study,,TBA
HWS,397,Independent Study,08,Independent Study,,TBA
HWS,397,Independent Study,09,Independent Study,,TBA
HWS,397,Independent Study,10,Independent Study,,TBA
HWS,397,Independent Study,11,Independent Study,,TBA
HWS,397,Independent Study,12,Independent Study,,TBA
HWS,397,Independent Study,13,Independent Study,,TBA
HWS,397,Independent Study,14,Independent Study,,TBA
HWS,397,Independent Study,15,Independent Study,,TBA
HWS,397,Independent Study,16,Independent Study,,TBA
HWS,397,Independent Study,17,Independent Study,,TBA
HWS,397,Independent Study,18,Independent Study,,TBA
HWS,397,Independent Study,19,Independent Study,,TBA
HWS,397,Independent Study,20,Independent Study,,TBA
HWS,397,Independent Study,21,Independent Study,,TBA
HWS,397,Independent Study,22,Independent Study,,TBA
HWS,397,Independent Study,23,Independent Study,,TBA
HWS,397,Independent Study,24,Independent Study,,TBA
HWS,397,Independent Study,25,Independent Study,,TBA
HWS,397,Independent Study,26,Independent Study,,TBA
HWS,397,Independent Study,27,Independent Study,,TBA
HWS,397,Independent Study,28,Independent Study,,TBA
HWS,397,Independent Study,29,Independent Study,,TBA
HWS,397,Independent Study,30,Independent Study,,TBA
HWS,397,Independent Study,32,Independent Study,,TBA
HWS,397,Independent Study,33,Independent Study,,TBA
HWS,397,Independent Study,34,Independent Study,,TBA
HWS,410,Pathophys Nutrition Disease,01,Discussion,TR,2:50 pm - 4:15 pm
HWS,411,Intro to Public/Global Health,01,Discussion,,TBA
HWS,495,HWS Internship,01,Internship,M,1:00 pm - 3:00 pm
HWS,499,Undergraduate Research,01,Independent Study,,TBA
HWS,499,Undergraduate Research,02,Independent Study,,TBA
IBUS,311,IntroToInternationl Bus (LEC),90,Lecture,,TBA
IBUS,311,IntroTo Internationl Bus (LEC),91,Lecture,,TBA
IBUS,480A,ST: Globalization & Int'l Mgmt,01,Discussion,MW,10:05 am - 11:30 am
IBUS,480E,Doing Bus in Emerging Mkts,01,Discussion,MW,2:50 pm - 4:15 pm
IBUS,580A,ST: Globalization & Int'l Mgmt,01,Discussion,MW,10:05 am - 11:30 am
IBUS,581A,Doing Bus in Emerging Mkts,01,Discussion,MW,2:50 pm - 4:15 pm
ISE,231,Human Factors,A 0,Lecture,TR,10:05 am - 11:30 am
ISE,231,Human Factors,A 1,Lecture,TR,4:25 pm - 5:50 pm
ISE,231,Human Factors,A50,Activity,F,10:45 am - 12:45 pm
ISE,231,Human Factors,A51,Activity,M,3:30 pm - 5:30 pm
ISE,231,Human Factors,A52,Activity,W,8:40 am - 10:40 am
ISE,231,Human Factors,A53,Activity,W,3:30 pm - 5:30 pm
ISE,231,Human Factors,A54,Activity,T,1:10 pm - 3:10 pm
ISE,261,Probabilistic Systems I,20,Discussion,,TBA
ISE,295,Seminar Course,01,Discussion,F,8:30 am - 10:30 am
ISE,311,Enterprise Systems (LEC),A 0,Lecture,TR,8:30 am - 9:55 am
ISE,311,Enterprise Systems,A50,Activity,F,9:40 am - 10:40 am
ISE,311,Enterprise Systems,A52,Activity,M,3:30 pm - 4:30 pm
ISE,311,Enterprise Systems,A53,Activity,W,3:30 pm - 4:30 pm
ISE,311,Enterprise Systems,A54,Activity,F,12:00 pm - 1:00 pm
ISE,314,Computer Program for Engineers,A 0,Lecture,MW,1:10 pm - 2:35 pm
ISE,314,Computer Program for Engineers,A50,Activity,M,2:45 pm - 3:45 pm
ISE,314,Computer Program for Engineers,A51,Activity,W,2:45 pm - 3:45 pm
ISE,362,Probabilistic Systems II & DOE,A 0,Lecture,TR,1:15 pm - 2:40 pm
ISE,362,Probabilistic Systems II & DOE,A01,Discussion,F,3:30 pm - 4:30 pm
ISE,364,Eng Project Management,90,Lecture,TR,8:30 am - 9:55 am
ISE,370,Industrl Automation&Ctrl (DIS),A01,Discussion,TR,6:00 pm - 7:30 pm
ISE,370,Industrl Automation&Ctrl (ACT),A50,Activity,TR,4:25 pm - 5:50 pm
ISE,419,Applied Soft Computing,01,Discussion,TR,2:50 pm - 4:15 pm
ISE,420,Optimiz & Operations Res II,A 0,Lecture,TR,1:15 pm - 2:40 pm
ISE,420,Optimiz & Operations Res II,A01,Discussion,M,3:30 pm - 4:30 pm
ISE,434,Fundamentals of Health Systems,01,Discussion,TR,4:25 pm - 5:50 pm
ISE,440,Intro to Systems Science,90,Lecture,TR,10:50 am - 12:15 pm
ISE,473,Processes for Electr Mfg.,01,Discussion,F,12:00 pm - 3:00 pm
ISE,482X,Additive Mfg Processes & Sys,90,Lecture,TR,1:15 pm - 2:40 pm
ISE,491,Systems Design (LEC),A 0,Lecture,W,5:50 pm - 7:50 pm
